full_id,osm_id,osm_type,railway,name,xcoord,ycoord
n3465296027,"3465296027",node,tram_stop,Spartastraat,4.433591,51.9187175
n3465296045,"3465296045",node,tram_stop,Spartastraat,4.433611,51.918682
n3467955958,"3467955958",node,tram_stop,P.C. Hooftplein,4.4349682,51.9152948
n3468022988,"3468022988",node,tram_stop,Marconiplein,4.4332578,51.9139465
n3469142365,"3469142365",node,tram_stop,Marconiplein,4.4323867,51.9133573
n3469167322,"3469167322",node,tram_stop,Marconiplein,4.4326076,51.9135747
n3469167353,"3469167353",node,tram_stop,Marconiplein,4.4321732,51.9134311
n3469167378,"3469167378",node,tram_stop,Marconiplein,4.4320877,51.9134469
n3561192480,"3561192480",node,tram_stop,Uilenstede,4.8692545,52.3212772
n3628810238,"3628810238",node,tram_stop,Prinsenplein,4.5519716,51.8906004
n3643944233,"3643944233",node,tram_stop,Keizerswaard,4.5491523,51.8872042
n3643944234,"3643944234",node,tram_stop,Keizerswaard,4.5490487,51.8875901
n3643944235,"3643944235",node,tram_stop,Keizerswaard,4.5491256,51.8875999
n3684257234,"3684257234",node,tram_stop,Krakeelpolderweg,4.3538728,52.0023152
n3684257257,"3684257257",node,tram_stop,Krakeelpolderweg,4.3541033,52.0023752
n3703235404,"3703235404",node,tram_stop,Station Delft,4.3574807,52.0074179
n3732283552,"3732283552",node,tram_stop,Watertoren/Caya Betico Croes,-70.0349071,12.519863
n3735469931,"3735469931",node,tram_stop,Bob Haarmslaan,4.9685823,52.3691619
n3736939445,"3736939445",node,tram_stop,Plaza Chipi Chipi,-70.0365667,12.5200947
n3788117787,"3788117787",node,tram_stop,Groot Hertoginnelaan,4.2769779,52.0825811
n3788124865,"3788124865",node,tram_stop,Groot Hertoginnelaan,4.2774906,52.0823991
n3994262220,"3994262220",node,tram_stop,Brielselaan,4.484166,51.89446
n3994262221,"3994262221",node,tram_stop,Dorpsweg,4.4729471,51.8912513
n3994262222,"3994262222",node,tram_stop,Frans Bekkerstraat,4.4694739,51.8909082
n3994262223,"3994262223",node,tram_stop,Hillevliet,4.5054537,51.8956012
n3994262224,"3994262224",node,tram_stop,Kromme Zandweg,4.4648175,51.8829897
n3994262225,"3994262225",node,tram_stop,Pleinweg,4.4785325,51.8914018
n3994262226,"3994262226",node,tram_stop,Putsebocht,4.5023089,51.8974053
n3994262227,"3994262227",node,tram_stop,Randweg,4.5100482,51.8933926
n3994262228,"3994262228",node,tram_stop,Randweg,4.5100702,51.8935234
n3994262229,"3994262229",node,tram_stop,Van Blommesteynweg,4.4658565,51.8875995
n3999525620,"3999525620",node,tram_stop,Beijerlandselaan,4.5109693,51.8973448
n3999525621,"3999525621",node,tram_stop,Beukendaal,4.5207432,51.8875667
n3999525622,"3999525622",node,tram_stop,Bredenoord,4.5521913,51.8834515
n3999525623,"3999525623",node,tram_stop,Kerstendijk,4.5442282,51.8815833
n3999525624,"3999525624",node,tram_stop,Kreekhuizenlaan,4.5390584,51.8828048
n3999525625,"3999525625",node,tram_stop,Lodewijk Pincoffsweg,4.4984318,51.9060227
n3999525626,"3999525626",node,tram_stop,Molenvliet,4.5218531,51.8777907
n3999525627,"3999525627",node,tram_stop,Randweg,4.5098984,51.8937284
n3999525628,"3999525628",node,tram_stop,Smeetslandsedijk,4.5212772,51.8825624
n3999525629,"3999525629",node,tram_stop,Station Lombardijen,4.5327782,51.8806017
n3999525630,"3999525630",node,tram_stop,Vuurplaat,4.5033152,51.9039452
n4001426521,"4001426521",node,tram_stop,Eendrachtsplein,4.4733065,51.9166246
n4001426522,"4001426522",node,tram_stop,Leuvehaven,4.4820436,51.9126848
n4001426523,"4001426523",node,tram_stop,Museumpark,4.4751642,51.9148184
n4001426524,"4001426524",node,tram_stop,Vasteland,4.478114,51.9117002
n4001426525,"4001426525",node,tram_stop,Wilhelminaplein,4.4916274,51.907978
n4002902577,"4002902577",node,tram_stop,'s-Gravendijkwal,4.4632078,51.9136941
n4002902578,"4002902578",node,tram_stop,Bloemkwekersstraat,4.4683721,51.9159972
n4002902579,"4002902579",node,tram_stop,Claes de Vrieselaan,4.4596738,51.9130968
n4002902580,"4002902580",node,tram_stop,Eendrachtsplein,4.4724545,51.9169257
n4002902581,"4002902581",node,tram_stop,Heemraadsplein,4.4562105,51.912459
n4002902583,"4002902583",node,tram_stop,Mathenesserlaan,4.4659853,51.915027
n4002902584,"4002902584",node,tram_stop,Ruilstraat,4.4516782,51.91079
n4002902585,"4002902585",node,tram_stop,Ruilstraat,4.4521069,51.9110673
n4002902586,"4002902586",node,tram_stop,Van Duylstraat,4.4428095,51.9105216
n4002905697,"4002905697",node,tram_stop,Zeilmakersstraat,4.4383965,51.9116445
n4002905698,"4002905698",node,tram_stop,Delfshaven,4.4459474,51.9095994
n4002905999,"4002905999",node,tram_stop,Mathenesserlaan,4.4657077,51.9144558
n4003285271,"4003285271",node,tram_stop,Euromast,4.466956,51.9083649
n4003285272,"4003285272",node,tram_stop,Kievitslaan,4.4713751,51.9096329
n4003285273,"4003285273",node,tram_stop,Oostkousdijk,4.4534077,51.9036863
n4003285274,"4003285274",node,tram_stop,Pieter de Hoochweg,4.4597251,51.9052584
n4003285275,"4003285275",node,tram_stop,Schiemond,4.4462537,51.9044447
n4003285276,"4003285276",node,tram_stop,Spanjaardstraat,4.4456614,51.9068052
n4003285277,"4003285277",node,tram_stop,Spanjaardstraat,4.4456431,51.9070347
n4003285279,"4003285279",node,tram_stop,Willemskade,4.4822091,51.9090988
n4003694459,"4003694459",node,tram_stop,Avenue Concordia,4.5107048,51.9205234
n4003694460,"4003694460",node,tram_stop,Broersvest,4.4023646,51.9180823
n4003694462,"4003694462",node,tram_stop,Het Witte Dorp,4.4242077,51.9135222
n4003694463,"4003694463",node,tram_stop,Hogenbanweg,4.4182574,51.9138951
n4003694464,"4003694464",node,tram_stop,Koemarkt,4.4023543,51.915387
n4003694465,"4003694465",node,tram_stop,Lage Filterweg,4.5224636,51.9125989
n4003694467,"4003694467",node,tram_stop,Oude Plantage,4.5212467,51.9153323
n4003694468,"4003694468",node,tram_stop,Willem Ruyslaan,4.5055146,51.921679
n4004356703,"4004356703",node,tram_stop,'s-Gravelandseweg,4.4026895,51.9233084
n4004356704,"4004356704",node,tram_stop,'s-Gravelandseweg,4.4023676,51.9234123
n4004356705,"4004356705",node,tram_stop,Akkeroord,4.5585074,51.8845883
n4004356706,"4004356706",node,tram_stop,Bachplein,4.3715574,51.9375783
n4004356707,"4004356707",node,tram_stop,Beverwaardseweg,4.5683366,51.8979792
n4004356708,"4004356708",node,tram_stop,Boeier,4.3685681,51.9424013
n4004356709,"4004356709",node,tram_stop,Dwarsdijk,4.5391679,51.8933601
n4004356710,"4004356710",node,tram_stop,Hof van Spaland,4.3747625,51.9343683
n4004356711,"4004356711",node,tram_stop,Holysingel,4.34149,51.9313912
n4004356712,"4004356712",node,tram_stop,Limbrichthoek,4.5733578,51.8982922
n4004356713,"4004356713",node,tram_stop,Noorderhelling,4.5316275,51.8943816
n4004356714,"4004356714",node,tram_stop,Oude Watering,4.5699763,51.8923292
n4004356715,"4004356715",node,tram_stop,Over de Dammen,4.3530608,51.9336108
n4004356716,"4004356716",node,tram_stop,Parijslaan,4.3585157,51.9349067
n4004356717,"4004356717",node,tram_stop,Piersonstraat,4.3894718,51.9233215
n4004356718,"4004356718",node,tram_stop,Piersonstraat,4.3905962,51.923796
n4004356719,"4004356719",node,tram_stop,Prinses Beatrixlaan,4.3758978,51.9293571
n4004356720,"4004356720",node,tram_stop,Station Schiedam Centrum,4.4065043,51.9208193
n4004356721,"4004356721",node,tram_stop,Schinnenbaan,4.5672041,51.8948658
n4004356722,"4004356722",node,tram_stop,Schubertplein,4.3668876,51.9374812
n4004356723,"4004356723",node,tram_stop,Station Nieuwland,4.3815099,51.9238292
n4005779207,"4005779207",node,tram_stop,Groene Hilledijk,4.5050507,51.8834008
n4005779208,"4005779208",node,tram_stop,Langenhorst,4.4956744,51.8740169
n4005779209,"4005779209",node,tram_stop,Meerwede,4.5016002,51.8545594
n4005779211,"4005779211",node,tram_stop,Paasweide,4.5082691,51.8786963
n4005779212,"4005779212",node,tram_stop,Vrijenburg,4.5026497,51.8605108
n4005779213,"4005779213",node,tram_stop,Waterkant,4.5007337,51.8454405
n4005779217,"4005779217",node,tram_stop,Opstelspoor Carnisselande,4.500584,51.8440336
n4040539278,"4040539278",node,tram_stop,De Dreef,4.2578335,52.0349474
n4103562362,"4103562362",node,tram_stop,A. J. Ernststraat,4.8688168,52.3325431
n4103562364,"4103562364",node,tram_stop,Amstelveen Stadshart,4.8671267,52.3013177
n4103562365,"4103562365",node,tram_stop,Amstelveen Stadshart,4.867149,52.3013453
n4103562373,"4103562373",node,tram_stop,Onderuit,4.8724478,52.3079604
n4103562375,"4103562375",node,tram_stop,Onderuit,4.8725929,52.3080875
n4103567889,"4103567889",node,tram_stop,Van Boshuizenstraat,4.8690319,52.3248972
n4103567892,"4103567892",node,tram_stop,Zonnestein,4.8722618,52.3121859
n4204114599,"4204114599",node,tram_stop,Heemraadsplein,4.4537125,51.9135812
n4204114890,"4204114890",node,tram_stop,Hooidrift,4.4496613,51.9142061
n4204114891,"4204114891",node,tram_stop,Hooidrift,4.4495496,51.9143105
n4204217126,"4204217126",node,tram_stop,Nieuwegein-Zuid,5.0867453,52.0065543
n4249280290,"4249280290",node,tram_stop,Amsterdamseweg,4.855406,52.3156718
n4249280292,"4249280292",node,tram_stop,Haarlemmermeerstation,4.8562313,52.3493132
n4249280294,"4249280294",node,tram_stop,Jollenpad,4.8543795,52.3352719
n4249280297,"4249280297",node,tram_stop,Koenenkade,4.8560952,52.3305598
n4249280298,"4249280298",node,tram_stop,Noorddammerlaan,4.8403296,52.292425
n4438743537,"4438743537",node,tram_stop,Nootdorp Centrum,4.3920102,52.0458372
n4475841121,"4475841121",node,tram_stop,Centraal Station,4.902591,52.3790626
n4475950166,"4475950166",node,tram_stop,Bon Bini Plaza,-70.0332448,12.5196832
n4489578679,"4489578679",node,tram_stop,Loosduinseweg,4.2916567,52.073064
n4519556579,"4519556579",node,tram_stop,Kalfjeslaan,4.8565037,52.3218182
n4537737348,"4537737348",node,tram_stop,Willem de Zwijgerlaan,4.2711324,52.0914954
n4541648287,"4541648287",node,tram_stop,Molenwerf,4.8465973,52.3858579
n4621136127,"4621136127",node,tram_stop,Oostpoort,4.9272548,52.357015
n4621705536,"4621705536",node,tram_stop,Oostpoort,4.9268761,52.3574304
n4659272145,"4659272145",node,tram_stop,Eudokiaplein,4.4730176,51.9325121
n4668158185,"4668158185",node,tram_stop,Hooghe Waerd,5.0517558,52.0252491
n4849892813,"4849892813",node,tram_stop,Thorbeckelaan,4.2602529,52.0629005
n4849892814,"4849892814",node,tram_stop,Thorbeckelaan,4.260065,52.0628594
n4851477406,"4851477406",node,tram_stop,De Pijp,4.8901771,52.3526769
n4851477407,"4851477407",node,tram_stop,Marie Heinekenplein,4.8907033,52.3570037
n4851477410,"4851477410",node,tram_stop,Muntplein,4.8931342,52.3662653
n4851478923,"4851478923",node,tram_stop,Muntplein,4.8930583,52.3658545
n4851478926,"4851478926",node,tram_stop,Marie Heinekenplein,4.8907718,52.3571177
n4889857581,"4889857581",node,tram_stop,Pleinweg,4.4782156,51.891343
n4957591472,"4957591472",node,tram_stop,Jan Wilsbrug,4.8509865,52.3442966
n4957591524,"4957591524",node,tram_stop,Station Amstelveen,4.8477382,52.3013966
n4957591538,"4957591538",node,tram_stop,Handweg,4.8453672,52.2994491
n4957592283,"4957592283",node,tram_stop,Haarlemmermeerstation,4.8564164,52.3492921
n4957592307,"4957592307",node,tram_stop,Kalfjeslaan,4.8564951,52.3214358
n4957592331,"4957592331",node,tram_stop,Van Nijenrodeweg,4.8565395,52.3274177
n4957592436,"4957592436",node,tram_stop,Molenweg,4.8506593,52.3085646
n4957592454,"4957592454",node,tram_stop,Karselaan,4.8507838,52.3109438
n4957592461,"4957592461",node,tram_stop,Karselaan,4.851035,52.3115129
n4957592561,"4957592561",node,tram_stop,Remise Karperweg,4.8534016,52.3475341
n4957593819,"4957593819",node,tram_stop,Bovenkerk,4.8391034,52.2908393
n4957593836,"4957593836",node,tram_stop,Bovenkerk,4.8391796,52.2910359
n5004454871,"5004454871",node,tram_stop,Leidseplein,4.8810698,52.3632085
n5069966609,"5069966609",node,tram_stop,Stuyvesantplein,4.3429351,52.084608
n5140163335,"5140163335",node,tram_stop,Prinsenhof,4.3533263,52.0118149
n5140163336,"5140163336",node,tram_stop,Prinsenhof,4.3534347,52.0116435
n5162821556,"5162821556",node,tram_stop,Station Zuid,4.8731849,52.3408165
n5232672167,"5232672167",node,tram_stop,Heidelberglaan,5.1750338,52.0848303
n5290665021,"5290665021",node,tram_stop,Station Delft,4.3571017,52.0080493
n5291956551,"5291956551",node,tram_stop,Station Delft,4.3576094,52.0074609
n5363751233,"5363751233",node,tram_stop,Station Hollands Spoor,4.3233208,52.070928
n5363751265,"5363751265",node,tram_stop,Station Hollands Spoor,4.3233971,52.0708516
n5363782878,"5363782878",node,tram_stop,Station Hollands Spoor,4.3209495,52.0697673
n5363782879,"5363782879",node,tram_stop,Station Hollands Spoor,4.3208325,52.0698273
n5399178947,"5399178947",node,tram_stop,Prinsengracht,4.898949,52.3620972
n5399178948,"5399178948",node,tram_stop,Prinsengracht,4.8989773,52.3621338
n5436424212,"5436424212",node,tram_stop,Leyweg,4.2782667,52.0456405
n5487043827,"5487043827",node,tram_stop,Sniep,4.9697229,52.3364299
n5509458843,"5509458843",node,tram_stop,Amstelstation,4.9178945,52.347445
n5538247695,"5538247695",node,tram_stop,Markenseplein,4.2523598,52.0877108
n5628416488,"5628416488",node,tram_stop,Nootdorp Centrum,4.3931994,52.0451124
n5792105369,"5792105369",node,tram_stop,Frederiksplein,4.9000102,52.3596835
n5792762173,"5792762173",node,tram_stop,Vijzelgracht,4.8925358,52.3594772
n5958487370,"5958487370",node,tram_stop,'s-Gravenwetering,4.525655,51.9222977
n5974714276,"5974714276",node,tram_stop,Heidelberglaan,5.1734344,52.0848709
n6039432945,"6039432945",node,tram_stop,Royal Plaza,-70.039258,12.520575
n6039432946,"6039432946",node,tram_stop,Renaissance Mall,-70.0379057,12.5199346
n6137626904,"6137626904",node,tram_stop,Rotterdam Centraal,4.4725066,51.9233699
n6137626907,"6137626907",node,tram_stop,Rotterdam Centraal,4.4718024,51.9232484
n6173657869,"6173657869",node,tram_stop,Station Ypenburg,4.3891067,52.0556257
n6238920953,"6238920953",node,tram_stop,Herenstraat,4.3373217,52.0574649
n6292900354,"6292900354",node,tram_stop,Eendrachtsplein,4.4727691,51.9173096
n6318007949,"6318007949",node,tram_stop,Claes de Vrieselaan,4.4587959,51.9142682
n6318425778,"6318425778",node,tram_stop,Nieuwe Binnenweg,4.4652313,51.9148466
n6318425779,"6318425779",node,tram_stop,Nieuwe Binnenweg,4.4650832,51.914907
n6325552149,"6325552149",node,tram_stop,Stadion Galgenwaard,5.1508633,52.0798351
n6337907117,"6337907117",node,tram_stop,Oostplein,4.4963377,51.923352
n6337907118,"6337907118",node,tram_stop,Oostplein,4.4964109,51.9233202
n6337973373,"6337973373",node,tram_stop,Nesserdijk,4.5242645,51.9086022
n6337973374,"6337973374",node,tram_stop,Nesserdijk,4.5243492,51.9088786
n6347417736,"6347417736",node,tram_stop,Diergaarde Blijdorp,4.4550832,51.9255374
n6384034951,"6384034951",node,tram_stop,Boezemsingel,4.4968452,51.9296647
n6384052067,"6384052067",node,tram_stop,Delflandseweg,4.4026203,51.9218025
n6386664083,"6386664083",node,tram_stop,Westplein,4.4783087,51.9097321
n6390921249,"6390921249",node,tram_stop,Vasteland,4.4770164,51.9113626
n6390921252,"6390921252",node,tram_stop,Vasteland,4.4766262,51.9112771
n6390921263,"6390921263",node,tram_stop,Euromast,4.4672839,51.9083626
n6394427992,"6394427992",node,tram_stop,Middeldijkerplein,4.5010317,51.8486016
n6484554083,"6484554083",node,tram_stop,Delflandseweg,4.4026273,51.9218013
n6484582515,"6484582515",node,tram_stop,Vlietlaan,4.5020826,51.9294125
n6484582516,"6484582516",node,tram_stop,Vlietlaan,4.5023249,51.929645
n6484590191,"6484590191",node,tram_stop,Essenlaan,4.5203165,51.9237345
n6484590192,"6484590192",node,tram_stop,Essenlaan,4.520107,51.923733
n6484590217,"6484590217",node,tram_stop,Voorschoterlaan,4.5133848,51.9254284
n6484590218,"6484590218",node,tram_stop,Jericholaan,4.5064468,51.9287635
n6484590247,"6484590247",node,tram_stop,Mecklenburglaan,4.5102092,51.9270849
n6484591503,"6484591503",node,tram_stop,Jericholaan,4.5060901,51.9289657
n6484591513,"6484591513",node,tram_stop,Mecklenburglaan,4.5114477,51.9266042
n6484591527,"6484591527",node,tram_stop,Voorschoterlaan,4.5138963,51.9252381
n6484596590,"6484596590",node,tram_stop,Erasmus Universiteit,4.5227991,51.9176431
n6484596591,"6484596591",node,tram_stop,Erasmus Universiteit,4.5225986,51.9174377
n6485706241,"6485706241",node,tram_stop,Bergse Dorpsstraat,4.4944422,51.9576752
n6485755132,"6485755132",node,tram_stop,Peppelweg,4.4696989,51.960423
n6486327414,"6486327414",node,tram_stop,Van den Hoonaardstraat,4.4753504,51.9348957
n6486371652,"6486371652",node,tram_stop,Noordsingel,4.4794042,51.9304235
n6486371682,"6486371682",node,tram_stop,Eudokiaplein,4.4729959,51.9328979
n6491357353,"6491357353",node,tram_stop,Westerstraat,4.4816528,51.9096461
n6491363769,"6491363769",node,tram_stop,Westplein,4.4782685,51.9098639
n6491675344,"6491675344",node,tram_stop,Avenue Concordia,4.5117724,51.9203064
n6491692310,"6491692310",node,tram_stop,De Kromme Rijn,5.1564831,52.0829131
n6491695887,"6491695887",node,tram_stop,Padualaan,5.1679576,52.084821
n6491695888,"6491695888",node,tram_stop,Padualaan,5.1670877,52.0848575
n6491751221,"6491751221",node,tram_stop,WKZ / Máxima,5.1832873,52.0890171
n6491751222,"6491751222",node,tram_stop,WKZ / Máxima,5.1830252,52.0895732
n6491755979,"6491755979",node,tram_stop,P+R Science Park,5.1770576,52.0915098
n6495426891,"6495426891",node,tram_stop,UMC Utrecht,5.1786787,52.0850755
n6495426892,"6495426892",node,tram_stop,UMC Utrecht,5.1796313,52.0850685
n6519000080,"6519000080",node,tram_stop,Buitenhof,4.3103798,52.0803437
n6519006012,"6519006012",node,tram_stop,Groot Hertoginnelaan,4.2836871,52.0844467
n6519066135,"6519066135",node,tram_stop,Fahrenheitstraat,4.2723396,52.0764218
n6536976362,"6536976362",node,tram_stop,Diemerbrug,4.9613021,52.3382375
n6575528620,"6575528620",node,tram_stop,Westerblokker,5.0690819,52.6544888
n6578508136,"6578508136",node,tram_stop,De Clercqstraat,4.8703967,52.3706445
n6638921572,"6638921572",node,tram_stop,Sportlaan,4.863249,52.289791
n6638921582,"6638921582",node,tram_stop,Sportlaan,4.863919,52.2904102
n6639049950,"6639049950",node,tram_stop,Kronenburg,4.8706118,52.3160769
n6639049951,"6639049951",node,tram_stop,Kronenburg,4.8706466,52.3156231
n6639049972,"6639049972",node,tram_stop,Zonnestein,4.8723368,52.3114898
n6654529709,"6654529709",node,tram_stop,Amstelstation,4.9178096,52.3474274
n6659367697,"6659367697",node,tram_stop,Maasstraat,4.8954127,52.3470662
n6659367698,"6659367698",node,tram_stop,Maasstraat,4.8947303,52.3468163
n6744452194,"6744452194",node,tram_stop,Centraal Station,4.8992878,52.3783193
n6744452236,"6744452236",node,tram_stop,Centraal Station,4.8991546,52.3782813
n6744452275,"6744452275",node,tram_stop,Centraal Station,4.8992178,52.378303
n6744452298,"6744452298",node,tram_stop,Centraal Station,4.8988712,52.3786582
n6744452331,"6744452331",node,tram_stop,Centraal Station,4.8989173,52.378697
n6744452341,"6744452341",node,tram_stop,Centraal Station,4.8993575,52.3783416
n6841269796,"6841269796",node,tram_stop,Mercatorplein,4.8500681,52.3704058
n6841269798,"6841269798",node,tram_stop,Mercatorplein,4.8499792,52.3706818
n6841407500,"6841407500",node,tram_stop,Bos en Lommerplein,4.8464503,52.3771987
n6933147467,"6933147467",node,tram_stop,Jan Pieter Heijestraat,4.8657924,52.360364
n6960792121,"6960792121",node,tram_stop,Hoofdweg,4.853975,52.3642479
n7026721051,"7026721051",node,tram_stop,Lutmastraat,4.903158,52.3517731
n7047471117,"7047471117",node,tram_stop,Centraal Station Centrumzijde,5.1116034,52.0892274
n7047471118,"7047471118",node,tram_stop,Centraal Station Centrumzijde,5.1119712,52.0893536
n7047471119,"7047471119",node,tram_stop,Centraal Station Centrumzijde,5.1117735,52.0892864
n7047471120,"7047471120",node,tram_stop,Centraal Station Centrumzijde,5.1118382,52.0893025
n7197053237,"7197053237",node,tram_stop,Weteringcircuit,4.8923379,52.3593327
n7208341889,"7208341889",node,tram_stop,Hogeweg,4.9310414,52.3534088
n7223733172,"7223733172",node,tram_stop,Roelof Hartplein,4.8828562,52.3527563
n7223761935,"7223761935",node,tram_stop,Roelof Hartplein,4.8820747,52.3526434
n7614769293,"7614769293",node,tram_stop,Weteringplein,4.328222,52.075427
n7819762726,"7819762726",node,tram_stop,Marnixplein,4.8786695,52.3778393
n7903232512,"7903232512",node,tram_stop,Eerste Marnixdwarsstraat,4.8821775,52.383238
n7985919703,"7985919703",node,tram_stop,Weigelia,4.3827833,52.0878487
n8179552777,"8179552777",node,tram_stop,Entree,5.9073724,52.0101066
n8656072670,"8656072670",node,tram_stop,Waldorpstraat / Station HS,4.3254309,52.0707656
n8656072671,"8656072671",node,tram_stop,Waldorpstraat / Station HS,4.3266453,52.0694465
n8721712740,"8721712740",node,tram_stop,Koningsplein,4.8893427,52.3677188
n9081861253,"9081861253",node,tram_stop,Museumplein,4.8806042,52.3587143
n9285523463,"9285523463",node,tram_stop,Centraal Station,4.9004043,52.3779466
n9332527257,"9332527257",node,tram_stop,Museumplein,4.880612,52.3586985
n9423589227,"9423589227",node,tram_stop,HMC Antoniushove,4.3823257,52.092455
n9423589228,"9423589228",node,tram_stop,HMC Antoniushove,4.3822508,52.0924245
n9533383353,"9533383353",node,tram_stop,Parklaan,4.8504873,52.3042535
n9552181254,"9552181254",node,tram_stop,Korte 's-Gravesandestraat,4.9141489,52.3624363
n9611530190,"9611530190",node,tram_stop,v. Hilligaertstraat,4.8914549,52.3494092
n9755695512,"9755695512",node,tram_stop,Parklaan,4.850538,52.3052105
n9807403547,"9807403547",node,tram_stop,Centraal Station,4.9009807,52.3777002
n9807403548,"9807403548",node,tram_stop,Centraal Station,4.9009806,52.3777485
n9807403549,"9807403549",node,tram_stop,Centraal Station,4.9009723,52.3777976
n9807478538,"9807478538",node,tram_stop,Centraal Station,4.8987647,52.3785952
n9807478539,"9807478539",node,tram_stop,Centraal Station,4.8988204,52.3786244
n9897305610,"9897305610",node,tram_stop,Nieuwegein City,5.0794916,52.0285961
n9897305611,"9897305611",node,tram_stop,Nieuwegein City,5.0799053,52.0280122
n9933419772,"9933419772",node,tram_stop,Prinsegracht,4.3076731,52.0749032
n9933503027,"9933503027",node,tram_stop,Obrechtstraat,4.2870319,52.0823332
n9933503028,"9933503028",node,tram_stop,Cornelis de Wittlaan,4.2799695,52.0883112
n9982135037,"9982135037",node,tram_stop,Centraal Station,4.9009743,52.3778019
n9982135040,"9982135040",node,tram_stop,Centraal Station,4.9009825,52.3777528
n9982135046,"9982135046",node,tram_stop,Centraal Station,4.9009826,52.3777045
n10273052985,"10273052985",node,tram_stop,Paleisstraat,4.890644,52.3719008
n10287272902,"10287272902",node,tram_stop,Port of Call,-70.0413248,12.5208722
n10287371133,"10287371133",node,tram_stop,Plaza Nicky,-70.0316358,12.5194949
n10607209062,"10607209062",node,tram_stop,Vennepluimstraat,4.9899502,52.3580579
