full_id,osm_id,osm_type,highway,name,xcoord,ycoord
n280115771,"280115771",node,bus_stop,1e Mientlaan,4.4088358,52.1807676
n280115772,"280115772",node,bus_stop,1e Mientlaan,4.4085903,52.1808476
n280115773,"280115773",node,bus_stop,Panbos,4.4030231,52.1751258
n280115774,"280115774",node,bus_stop,Panbos,4.4013989,52.1739012
n280115791,"280115791",node,bus_stop,Valkenburg-Oost/N206,4.4378362,52.1737041
n280115792,"280115792",node,bus_stop,Valkenburg-Oost/N206,4.4371363,52.1734569
n281376522,"281376522",node,bus_stop,Witte Rozenstraat,4.4829496,52.1542804
n283705275,"283705275",node,bus_stop,N615 Muzenlaan,5.621364,51.5226943
n286025062,"286025062",node,bus_stop,Molenbrug,4.5589324,52.1907595
n286025065,"286025065",node,bus_stop,Molenbrug,4.5583634,52.1907681
n287058380,"287058380",node,bus_stop,Provincialeweg,5.6764616,51.3867114
n287063223,"287063223",node,bus_stop,Kerk,5.6123968,51.3504717
n288297885,"288297885",node,bus_stop,Eindhovenseweg,5.5471769,51.4245709
n290955154,"290955154",node,bus_stop,Badhoevelaan,4.7900155,52.340489
n291806226,"291806226",node,bus_stop,Coriolanuspad,5.488617,51.4638099
n292386872,"292386872",node,bus_stop,Bernardusplein,5.9476578,50.8519659
n292403545,"292403545",node,bus_stop,Station Lent,5.8615495,51.8631822
n293237032,"293237032",node,bus_stop,Monseigneur Vranckenplein,5.6544044,50.8343896
n293237035,"293237035",node,bus_stop,Medoclaan/Emilionlaan,5.6618621,50.8365445
n293248961,"293248961",node,bus_stop,Medoclaan/Campagne,5.6677613,50.8390787
n293248963,"293248963",node,bus_stop,Aramislaan,5.6736318,50.8393066
n294185148,"294185148",node,bus_stop,,-68.8678974,12.0820563
n294185417,"294185417",node,bus_stop,Koraal Spechtweg,-68.9012553,12.0902028
n295345518,"295345518",node,bus_stop,Bapor Kibra,-68.89852,12.0885233
n295346819,"295346819",node,bus_stop,Bereheinweg,-68.8917139,12.1011422
n296016177,"296016177",node,bus_stop,Dopheidelaan,5.7545268,51.9836272
n296023183,"296023183",node,bus_stop,Niels Bohrstraat,5.6302314,52.0280671
n296023185,"296023185",node,bus_stop,Lumierestraat,5.6377511,52.0269566
n296884145,"296884145",node,bus_stop,Kooipark,4.5064991,52.1637203
n296884146,"296884146",node,bus_stop,Kooipark,4.5066737,52.1637009
n296884671,"296884671",node,bus_stop,Zijlsingel,4.5050082,52.1585227
n297068552,"297068552",node,bus_stop,De Liesbosch,5.1200027,52.0507982
n297068566,"297068566",node,bus_stop,De Liesbosch,5.1188686,52.0497152
n298393200,"298393200",node,bus_stop,St. Gerlach 2,5.803426,50.8718064
n298393201,"298393201",node,bus_stop,St. Gerlach 2,5.8031175,50.8718711
n298393202,"298393202",node,bus_stop,Strabeek Kapel,5.8113692,50.8717414
n298393203,"298393203",node,bus_stop,Strabeek Kapel,5.8118156,50.8717341
n299735274,"299735274",node,bus_stop,Hadewychlaan,4.446103,52.155264
n299735275,"299735275",node,bus_stop,Hadewychlaan,4.4458543,52.1553429
n299735359,"299735359",node,bus_stop,Heintje Davidsweg,4.443205,52.1526438
n299735360,"299735360",node,bus_stop,Heintje Davidsweg,4.4434445,52.1525896
n300057164,"300057164",node,bus_stop,Viaductweg,5.797689,51.8255646
n300057165,"300057165",node,bus_stop,Viaductweg,5.7960109,51.8255803
n300282138,"300282138",node,bus_stop,Oude Baan,5.3707455,51.7090946
n300282190,"300282190",node,bus_stop,Huygensstraat,5.3654475,51.7085953
n300369412,"300369412",node,bus_stop,Oude Baan,5.3714362,51.709233
n300370125,"300370125",node,bus_stop,Molenstraat,5.3618506,51.7070495
n300650664,"300650664",node,bus_stop,Kerk,5.7081757,51.5411008
n303778930,"303778930",node,bus_stop,Molenstraat,5.3615795,51.7079443
n304540425,"304540425",node,bus_stop,Station,5.3693232,51.7152758
n306222331,"306222331",node,bus_stop,Uiver,4.4962136,52.2108445
n306222332,"306222332",node,bus_stop,Uiver,4.4981735,52.2117939
n306222337,"306222337",node,bus_stop,Uiver,4.4975688,52.2116305
n306232321,"306232321",node,bus_stop,Zuiderstraat,4.513336,52.2204893
n306232322,"306232322",node,bus_stop,Zuiderstraat,4.5127516,52.2203159
n306238593,"306238593",node,bus_stop,van Pallandtlaan,4.5286372,52.230377
n306238597,"306238597",node,bus_stop,van Pallandtlaan,4.5300724,52.2295451
n306244472,"306244472",node,bus_stop,Parklaan,4.5294641,52.2276781
n306250537,"306250537",node,bus_stop,Raadhuis,4.5198219,52.223455
n306250538,"306250538",node,bus_stop,Raadhuis,4.5196051,52.223716
n307608110,"307608110",node,bus_stop,Oosterkerkstraat,4.5010602,52.1589426
n307608113,"307608113",node,bus_stop,Oosterkerkstraat,4.5004717,52.1589384
n308648379,"308648379",node,bus_stop,Stevensbloem,4.4534199,52.1516688
n308648382,"308648382",node,bus_stop,Stevensbloem,4.4526761,52.1525365
n308648383,"308648383",node,bus_stop,van Hoornkade,4.449822,52.1557562
n308648386,"308648386",node,bus_stop,van Hoornkade,4.4487373,52.1560258
n311379457,"311379457",node,bus_stop,Leyhof/N445,4.5305273,52.1737595
n311831619,"311831619",node,bus_stop,Oostzanerdijk,4.8810259,52.420431
n311831882,"311831882",node,bus_stop,Oostzanerdijk,4.8814458,52.420219
n313492938,"313492938",node,bus_stop,Planetenbaan,5.0362542,52.1272626
n314436966,"314436966",node,bus_stop,De Wacht,6.0543452,52.236883
n314436971,"314436971",node,bus_stop,'t Wezeveld,6.080118,52.2373394
n315002925,"315002925",node,bus_stop,Nassausingel,4.7905762,51.5907322
n317181846,"317181846",node,bus_stop,Busstation,4.8658381,51.6450898
n317653146,"317653146",node,bus_stop,Geroplein,5.2557281,52.1010248
n317653147,"317653147",node,bus_stop,Handelscentrum,5.2547653,52.1034428
n317653148,"317653148",node,bus_stop,Handelscentrum,5.2551578,52.1035629
n317996211,"317996211",node,bus_stop,Heuvel,6.0078701,50.7771765
n317996233,"317996233",node,bus_stop,Lemierserberg,6.0002511,50.7815924
n318000396,"318000396",node,bus_stop,Lemiers,5.9941973,50.7851311
n318001873,"318001873",node,bus_stop,Rijksweg/Harleserbeek,5.9809984,50.7927893
n318001874,"318001874",node,bus_stop,A je Striekiezer,5.9883539,50.7885126
n318007858,"318007858",node,bus_stop,Benedictusberg,5.9673247,50.8007228
n318147070,"318147070",node,bus_stop,Kometensingel,4.8828852,52.4166172
n318147071,"318147071",node,bus_stop,Kometensingel,4.8825447,52.4165291
n318205155,"318205155",node,bus_stop,Wahlwiller,5.9363592,50.8096519
n318208984,"318208984",node,bus_stop,Sinselbeek,5.9173899,50.8113463
n318623079,"318623079",node,bus_stop,Kerkstraat,5.8217108,51.0126128
n318623158,"318623158",node,bus_stop,Bornerweg,5.8281895,51.0203097
n318959300,"318959300",node,bus_stop,Koninginnesingel,6.1685619,51.3665269
n319072284,"319072284",node,bus_stop,Sint Nicolaasstraat,5.9745261,50.832022
n319081824,"319081824",node,bus_stop,Molsberg,5.9899217,50.8390752
n319574423,"319574423",node,bus_stop,Elzenlaan,6.5487892,53.2320967
n320008553,"320008553",node,bus_stop,Brandweer,6.5905902,53.2189146
n320008686,"320008686",node,bus_stop,IKEA,6.5867545,53.2175538
n320088979,"320088979",node,bus_stop,Burgemeester van Houtlaan,5.6716262,51.4792081
n320204628,"320204628",node,bus_stop,Neckerstraat,4.9367251,52.5092522
n320204630,"320204630",node,bus_stop,Neckerstraat,4.9365236,52.5099046
n321318830,"321318830",node,bus_stop,Schaijkseweg,5.6189706,51.7704253
n321318834,"321318834",node,bus_stop,Koolwijksestraat,5.6072484,51.7698006
n321318845,"321318845",node,bus_stop,Overweg,5.5935704,51.774792
n321318850,"321318850",node,bus_stop,Runselstraat,5.587431,51.7769457
n321786353,"321786353",node,bus_stop,Beukenboomsweg,5.8219273,51.0154072
n324233353,"324233353",node,bus_stop,Rijksweg/Provincialeweg,5.9599484,50.8048283
n324237185,"324237185",node,bus_stop,Mamelis,5.9721536,50.7979394
n324240607,"324240607",node,bus_stop,Mamelis,5.9738049,50.7967678
n324242398,"324242398",node,bus_stop,A je Striekiezer,5.9889676,50.7879385
n324245404,"324245404",node,bus_stop,Heuvel,6.0080526,50.7768657
n324568905,"324568905",node,bus_stop,Schout v.d. Kelenstraat,5.9848165,51.3216644
n324568906,"324568906",node,bus_stop,Schout v.d. Kelenstraat,5.9838199,51.3220943
n324568909,"324568909",node,bus_stop,Raadhuisstraat,5.978067,51.323771
n324568910,"324568910",node,bus_stop,Raadhuisstraat,5.9781032,51.323555
n324568918,"324568918",node,bus_stop,Kubke,5.9995917,51.3212569
n330300156,"330300156",node,bus_stop,Lemiers,5.9942406,50.7848625
n330754103,"330754103",node,bus_stop,Grote Spie,4.7694434,51.5763839
n330754106,"330754106",node,bus_stop,Graaf Hendrik III laan,4.7701104,51.5765393
n330754108,"330754108",node,bus_stop,Langendijk,4.7672351,51.5749627
n330754109,"330754109",node,bus_stop,Langendijk,4.7663937,51.5749943
n331818677,"331818677",node,bus_stop,Wilhelminapark,4.7837139,51.5810582
n332035955,"332035955",node,bus_stop,Vlasaard,4.7952562,51.5425037
n332298794,"332298794",node,bus_stop,Diaconessenweg,4.76241,51.5756463
n332298795,"332298795",node,bus_stop,Diaconessenweg,4.7629306,51.5754867
n332432958,"332432958",node,bus_stop,Verdilaan,4.7683382,51.5709998
n332432960,"332432960",node,bus_stop,Verdilaan,4.7693411,51.5699164
n332432961,"332432961",node,bus_stop,Willem van Oranjelaan,4.7740936,51.5675655
n332432963,"332432963",node,bus_stop,Willem van Oranjelaan,4.7742031,51.5673453
n332590884,"332590884",node,bus_stop,Bautscherweg,6.0007893,50.86655
n332590886,"332590886",node,bus_stop,Heerlerbaan/Kerk,5.9980106,50.8691324
n332590888,"332590888",node,bus_stop,Bradleystraat,5.9955181,50.8712655
n332594879,"332594879",node,bus_stop,Peschstraat,5.9838684,50.8690973
n332601485,"332601485",node,bus_stop,Professor Lambertstraat,5.9646454,50.8762068
n332601512,"332601512",node,bus_stop,VISTA/Sintermeertencollege,5.957026,50.8789028
n332605899,"332605899",node,bus_stop,Kunderlinde,5.9302959,50.8761522
n332609593,"332609593",node,bus_stop,Midweg,5.9210109,50.8763343
n332613825,"332613825",node,bus_stop,Barrier,5.8967259,50.8787963
n332613838,"332613838",node,bus_stop,Putweg,5.8871495,50.8778668
n332615650,"332615650",node,bus_stop,Emmaberg,5.8399015,50.8715774
n332621709,"332621709",node,bus_stop,Schoonbron,5.8800892,50.8510648
n332623615,"332623615",node,bus_stop,Etenaken,5.8830714,50.8471906
n332623619,"332623619",node,bus_stop,Klapstraat,5.8875705,50.8408882
n332623627,"332623627",node,bus_stop,Engeweg,5.8901683,50.8380899
n332629744,"332629744",node,bus_stop,Sinselbeek,5.9181273,50.8111231
n332631263,"332631263",node,bus_stop,Wahlwiller,5.9384593,50.8092911
n332631265,"332631265",node,bus_stop,Nijswiller,5.9565499,50.8068116
n332632226,"332632226",node,bus_stop,Benedictusberg,5.9681613,50.800114
n334624176,"334624176",node,bus_stop,Kanaaldijk,5.3973193,51.4942222
n334624178,"334624178",node,bus_stop,Brem,5.3866768,51.4913631
n334624179,"334624179",node,bus_stop,Brem,5.3864729,51.4912362
n334708457,"334708457",node,bus_stop,Bernadettekerk,5.6748523,51.4767534
n335578132,"335578132",node,bus_stop,'s Gravendijck,4.4376823,52.2123981
n336241958,"336241958",node,bus_stop,Zijlsingel,4.5051126,52.1584378
n336464068,"336464068",node,bus_stop,Engeweg,5.8899727,50.8385319
n336464075,"336464075",node,bus_stop,Klapstraat,5.8868124,50.8419794
n336464081,"336464081",node,bus_stop,Etenaken,5.8833105,50.8469282
n336464192,"336464192",node,bus_stop,Schoonbron,5.8813128,50.8505821
n336474359,"336474359",node,bus_stop,Breeweg,5.8689385,50.8509809
n336474367,"336474367",node,bus_stop,Valkenburgerweg,5.8628437,50.8518793
n336474373,"336474373",node,bus_stop,Oud Valkenburg,5.8559637,50.854209
n336474476,"336474476",node,bus_stop,Berkelplein,5.8347521,50.8619533
n336602287,"336602287",node,bus_stop,Schutteheiweg,5.8778178,50.8789254
n336608652,"336608652",node,bus_stop,Barrier,5.896744,50.8786377
n336621363,"336621363",node,bus_stop,Midweg,5.9224176,50.8761536
n336624972,"336624972",node,bus_stop,Kunderlinde,5.9311741,50.876028
n336633141,"336633141",node,bus_stop,Kunderveld,5.9496852,50.876977
n336639504,"336639504",node,bus_stop,Professor Lambertstraat,5.9642577,50.8762942
n336639511,"336639511",node,bus_stop,Mondriaan,5.9698989,50.866464
n336641266,"336641266",node,bus_stop,Benzenrade,5.975969,50.8659518
n339287455,"339287455",node,bus_stop,Standerdmolen,4.8920308,52.4161839
n339287456,"339287456",node,bus_stop,Standerdmolen,4.893282,52.4162683
n339287457,"339287457",node,bus_stop,Meteorenweg,4.8811392,52.4147289
n340367713,"340367713",node,bus_stop,Schumanpark,5.9413913,52.1951748
n343397188,"343397188",node,bus_stop,Laan van Erica,5.997985,52.2018877
n344435814,"344435814",node,bus_stop,Het Zand,5.0457022,52.0954197
n344743083,"344743083",node,bus_stop,Westkolkdijk,4.8641859,52.4299931
n344787067,"344787067",node,bus_stop,Moeder Terresastraat,4.9600481,52.4875284
n344791798,"344791798",node,bus_stop,Moeder Terresastraat,4.9590718,52.4868376
n344794612,"344794612",node,bus_stop,Splitsing,4.9527727,52.4225328
n344795052,"344795052",node,bus_stop,Splitsing,4.9523131,52.4225883
n345780825,"345780825",node,bus_stop,Aramislaan,5.6743629,50.8390686
n345781531,"345781531",node,bus_stop,Cannerweg/Gerlachus,5.6762528,50.8406067
n345781730,"345781730",node,bus_stop,Bieslanderweg,5.6775859,50.8399367
n346200077,"346200077",node,bus_stop,Kerkstraat,5.9735149,51.3254872
n346200078,"346200078",node,bus_stop,Kerkstraat,5.9738601,51.3254858
n346267529,"346267529",node,bus_stop,Planetenhof,5.6542213,50.8408125
n346267590,"346267590",node,bus_stop,Herculeshof,5.6504752,50.8392333
n346267900,"346267900",node,bus_stop,Keurmeestersdreef West,5.6555699,50.8447692
n346268539,"346268539",node,bus_stop,Winkelcentrum/Belfort,5.6592739,50.8460328
n346269248,"346269248",node,bus_stop,Via Regia/Brusselsepoort,5.6697244,50.8502319
n346269584,"346269584",node,bus_stop,Via Regia/Dokter van Kleefstraat,5.6696579,50.8509335
n346269973,"346269973",node,bus_stop,Via Regia/Sint-Annadal,5.6723536,50.8482928
n346270216,"346270216",node,bus_stop,Sint-Annalaan,5.6725852,50.8490114
n346270435,"346270435",node,bus_stop,Via Regia/Sint-Annadal,5.671553,50.8489161
n346270745,"346270745",node,bus_stop,Koningin Emmaplein,5.6771397,50.8495622
n346272034,"346272034",node,bus_stop,Koningin Emmaplein,5.6782313,50.8495397
n346272319,"346272319",node,bus_stop,Calvariestraat,5.6810237,50.8474621
n346272746,"346272746",node,bus_stop,Tongerseplein,5.6810785,50.8451708
n346275361,"346275361",node,bus_stop,Tongersestraat,5.6848587,50.8454658
n346275566,"346275566",node,bus_stop,Bouillonstraat,5.6876088,50.8469957
n346277607,"346277607",node,bus_stop,Helmstraat,5.6890505,50.8503538
n346277979,"346277979",node,bus_stop,Mosae Forum/Centrum,5.6941178,50.8526479
n346278576,"346278576",node,bus_stop,Centre Céramique,5.7025684,50.8461918
n346278652,"346278652",node,bus_stop,Centre Céramique,5.7020358,50.8451326
n346278816,"346278816",node,bus_stop,Bonnefantenmuseum,5.7025588,50.8426952
n346278888,"346278888",node,bus_stop,Bonnefantenmuseum,5.7029417,50.8426402
n346279226,"346279226",node,bus_stop,Gouvernement,5.7034918,50.8379854
n346279767,"346279767",node,bus_stop,Gouvernement,5.7040076,50.8373571
n346280036,"346280036",node,bus_stop,Randwycksingel,5.7083184,50.8377864
n346377537,"346377537",node,bus_stop,Bouvigne,4.7826031,51.5618667
n346377541,"346377541",node,bus_stop,Bouvigne,4.782719,51.5618613
n346649823,"346649823",node,bus_stop,Statensingel,5.6845163,50.8544841
n346649943,"346649943",node,bus_stop,Statensingel,5.6834692,50.8540255
n346650735,"346650735",node,bus_stop,Cabergerweg,5.6787461,50.8580988
n346651748,"346651748",node,bus_stop,Fagotstraat,5.6699861,50.85628
n346652101,"346652101",node,bus_stop,Gentelaan,5.6653001,50.8560653
n352683873,"352683873",node,bus_stop,Vrijheidsplein,5.2453306,52.1025875
n352683874,"352683874",node,bus_stop,Vrijheidsplein,5.2453723,52.1025237
n352683877,"352683877",node,bus_stop,De Dreef/Panweg,5.2385639,52.1024273
n352969548,"352969548",node,bus_stop,Weijerplein,5.9528437,51.6490041
n354418577,"354418577",node,bus_stop,Zilverschoon,6.0553529,50.9139932
n354586713,"354586713",node,bus_stop,Hoolstraat,5.9306144,50.8847843
n354590089,"354590089",node,bus_stop,Oude Schoolstraat,5.9442715,50.8544423
n356748388,"356748388",node,bus_stop,Crematorium,5.9926825,50.8543488
n356748402,"356748402",node,bus_stop,Sourethweg,5.9850227,50.8512991
n356753830,"356753830",node,bus_stop,Wachelderberg,5.9414335,50.8591855
n356759793,"356759793",node,bus_stop,Kunderlinde,5.9336121,50.8751558
n356759797,"356759797",node,bus_stop,Hogeweg/Lindeweg,5.9321235,50.8777643
n356767435,"356767435",node,bus_stop,Mgr. Lebouillestraat,5.9305393,50.9243321
n356857955,"356857955",node,bus_stop,Kloosterstraat,6.0531616,50.917759
n356857961,"356857961",node,bus_stop,Kloosterstraat,6.0539649,50.9174981
n356864260,"356864260",node,bus_stop,Centrum,6.0595548,50.8943012
n356868969,"356868969",node,bus_stop,Haanraderstraat,6.0720827,50.8866863
n356868975,"356868975",node,bus_stop,Hagenroderstraat,6.075516,50.8840661
n356868981,"356868981",node,bus_stop,Haanrade Kerk,6.0777099,50.8819256
n361196258,"361196258",node,bus_stop,Het Zand,5.0457782,52.0954389
n365791627,"365791627",node,bus_stop,Opaalstraat,4.4665741,52.1571359
n365791628,"365791628",node,bus_stop,Opaalstraat,4.4663788,52.1571067
n365879268,"365879268",node,bus_stop,Stelviobaan,5.1317905,52.0650506
n365880648,"365880648",node,bus_stop,Stelviobaan,5.1325881,52.0657298
n366366275,"366366275",node,bus_stop,Brennerbaan,5.1370506,52.0669085
n366366582,"366366582",node,bus_stop,Brennerbaan,5.1383823,52.0669724
n366609231,"366609231",node,bus_stop,De Koppel,5.1359516,52.0586121
n366609471,"366609471",node,bus_stop,Simplonbaan,5.1318392,52.0595691
n366645728,"366645728",node,bus_stop,Lunettenbaan,5.128538,52.064799
n366646198,"366646198",node,bus_stop,Lunettenbaan,5.1287646,52.0645525
n366646862,"366646862",node,bus_stop,Dolomieten,5.132179,52.0637121
n366646981,"366646981",node,bus_stop,Dolomieten,5.132162,52.0632056
n366651832,"366651832",node,bus_stop,Sleeswijk,5.1381486,52.0603375
n366652383,"366652383",node,bus_stop,Betuwe,5.1383489,52.0633372
n366652510,"366652510",node,bus_stop,Betuwe,5.1387556,52.063952
n366653716,"366653716",node,bus_stop,Texel,5.140114,52.0669726
n369534942,"369534942",node,bus_stop,Brouwerij,5.8909316,50.8144955
n370041223,"370041223",node,bus_stop,Slotlaan,5.1289546,52.0700743
n370041263,"370041263",node,bus_stop,Slotlaan,5.1291577,52.0698351
n370126335,"370126335",node,bus_stop,Guido Gezellehove,5.0761573,52.0569034
n370126336,"370126336",node,bus_stop,Guido Gezellehove,5.0763732,52.0570937
n370131132,"370131132",node,bus_stop,Galecopperdijk,5.0838573,52.0571026
n370131133,"370131133",node,bus_stop,Galecopperdijk,5.0855536,52.0566101
n370131134,"370131134",node,bus_stop,Herman Heijermanshove,5.0907534,52.05419
n370131136,"370131136",node,bus_stop,Herman Heijermanshove,5.090725,52.054021
n370131138,"370131138",node,bus_stop,De Kempenaerpark,5.0813861,52.0539309
n370131140,"370131140",node,bus_stop,De Kempenaerpark,5.0812937,52.053824
n370131141,"370131141",node,bus_stop,Blokhoeve Noord,5.0969311,52.0513506
n370134807,"370134807",node,bus_stop,Remiseweg,5.1024472,52.0510367
n370134809,"370134809",node,bus_stop,Remiseweg,5.1029931,52.050718
n370134810,"370134810",node,bus_stop,Huis de Geer,5.1021963,52.0463619
n370134812,"370134812",node,bus_stop,Huis de Geer,5.102676,52.046758
n370168185,"370168185",node,bus_stop,P+R Westraven,5.1068841,52.0569205
